source_dataset,fusion_type,age,monthly_income,debt_ratio,credit_amount,loan_duration_months,late_payment_count,credit_lines,dependents,sex,housing,job,saving_accounts,checking_account,purpose,protected_group,age_group,income_group,risk_bucket,repaid,surname,postcode,state,geography,census_tract,surname_prob_group_a,surname_prob_group_b,tract_prob_group_a,tract_prob_group_b,bisg_prob_group_a,bisg_prob_group_b
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,3800.0,0.87424362,7989.622748201634,36.0,0.0,8.0,0.0,male,own,2,unknown,unknown,business,male,35 and over,Lower income,good_watch,1,Gonzalez,86177,VT,Cruzhaven,VT-304218,0.4894732616288434,0.5105267383711566,0.6337437118906528,0.3662562881093472,0.6023266982546224,0.3976733017453777
give_me_some_credit,gmsc_observed_behavior_enriched_context,68,5400.0,5.0,7227.355378306182,46.0,0.0,9.0,0.0,male,free,3,little,little,education,male,35 and over,Higher income,good_watch,1,Williams,80619,CA,East Eddie,CA-608049,0.6121902783871176,0.3878097216128824,0.41757556567161885,0.5824244343283811,0.5081906295148233,0.49180937048517676
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,4114.0,0.005346294,873.3613717367075,6.0,0.0,4.0,0.0,male,own,3,little,moderate,furniture/equipment,male,35 and over,Lower income,observed_good,1,Chavez,08723,AZ,Craigbury,AZ-702831,0.48060448522521126,0.5193955147747887,0.6212311359987203,0.37876886400127974,0.5808167392903344,0.41918326070966566
give_me_some_credit,gmsc_observed_behavior_enriched_context,42,5750.0,0.390540776,2850.419461671692,11.0,0.0,10.0,3.0,male,own,3,unknown,unknown,car,male,35 and over,Higher income,observed_good,1,Smith,48286,TN,Jenniferburgh,TN-946274,0.5402690826414694,0.45973091735853056,0.5424781139563241,0.45752188604367594,0.5598910794774963,0.4401089205225038
give_me_some_credit,gmsc_observed_behavior_enriched_context,34,6600.0,0.29843963,2159.369855075786,12.0,0.0,10.0,2.0,male,own,2,unknown,moderate,car,male,Under 35,Higher income,observed_good,1,Kelly,14421,IN,Jennifershire,IN-493436,0.6075984814353954,0.3924015185646046,0.4450137815760032,0.5549862184239969,0.531299441117117,0.46870055888288303
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,5400.0,5.0,6582.345335679545,24.0,1.0,9.0,2.0,male,rent,3,moderate,moderate,business,male,35 and over,Higher income,good_watch,1,Huerta,67696,WI,Michaeltown,WI-244619,0.6513000206046511,0.3486999793953489,0.38138177649073757,0.6186182235092624,0.5125079237970395,0.48749207620296053
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,5400.0,5.0,9825.093392287366,44.0,0.0,8.0,0.0,male,own,2,little,unknown,car,male,35 and over,Higher income,good_watch,1,Peck,95806,LA,North Terry,LA-849409,0.629520582888624,0.370479417111376,0.7666410738273377,0.2333589261726623,0.8359740203550824,0.16402597964491764
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,4730.0,0.119847812,5009.1905998900675,22.0,0.0,4.0,1.0,male,own,3,little,unknown,business,male,35 and over,Lower income,observed_good,1,Wong,10273,CO,North Loriland,CO-666787,0.5474989631912828,0.4525010368087172,0.5316659407244626,0.4683340592755374,0.5563533180253608,0.44364668197463936
give_me_some_credit,gmsc_observed_behavior_enriched_context,66,8333.0,0.085793137,1012.7638160381798,10.0,0.0,5.0,2.0,female,own,0,little,unknown,car,female,35 and over,Higher income,observed_good,1,Perry,93452,PR,Port Eric,PR-730237,0.7083423900081216,0.2916576099918784,0.4174038924469713,0.5825961075530287,0.6136967498262087,0.3863032501737913
give_me_some_credit,gmsc_observed_behavior_enriched_context,33,3066.0,0.061297685,2182.622899593812,34.0,0.0,4.0,0.0,male,rent,2,little,moderate,radio/TV,male,Under 35,Lower income,observed_good,1,Monroe,32129,IN,Brownfort,IN-187503,0.5034979593472911,0.49650204065270886,0.40275909146434646,0.5972409085356536,0.3843751209321203,0.6156248790678798
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,10500.0,0.275497572,1072.9130349096279,16.0,0.0,16.0,0.0,male,own,1,unknown,rich,radio/TV,male,35 and over,Higher income,observed_good,1,Montes,50466,VI,North William,VI-381129,0.3792799368300702,0.6207200631699298,0.6706384965746538,0.3293615034253462,0.5318168736796443,0.46818312632035575
give_me_some_credit,gmsc_observed_behavior_enriched_context,31,4800.0,0.235159342,2403.55503910462,11.0,0.0,10.0,2.0,male,own,1,little,little,radio/TV,male,Under 35,Lower income,observed_good,1,Atkins,76550,CT,Christianburgh,CT-791058,0.3985300704790675,0.6014699295209325,0.6613301407587799,0.33866985924122006,0.5415551380400767,0.4584448619599233
give_me_some_credit,gmsc_observed_behavior_enriched_context,40,6000.0,0.175637394,2068.6134308543856,22.0,0.0,8.0,0.0,male,own,2,quite rich,unknown,business,male,35 and over,Higher income,observed_good,1,Miller,03572,MS,South Michael,MS-849032,0.6874007730122343,0.31259922698776565,0.6382200214241291,0.36177997857587085,0.7798192627657867,0.22018073723421316
give_me_some_credit,gmsc_observed_behavior_enriched_context,44,4067.0,1.243362832,5709.068913441025,33.0,0.0,7.0,1.0,male,free,2,little,little,car,male,35 and over,Lower income,good_watch,1,Cameron,03952,KY,Jeanetteview,KY-491694,0.5323347080153196,0.46766529198468043,0.532676022110093,0.467323977889907,0.5422443668532284,0.4577556331467714
give_me_some_credit,gmsc_observed_behavior_enriched_context,65,7333.0,0.02413417,1591.7242508218255,8.0,0.0,2.0,0.0,male,own,0,unknown,moderate,car,male,35 and over,Higher income,observed_good,1,Wheeler,36646,NH,Michelleville,NH-824287,0.5559057498054092,0.4440942501945908,0.6301509527670095,0.3698490472329905,0.6606960185710558,0.33930398142894425
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,4021.0,1.015912481,7740.420699824987,39.0,0.0,18.0,2.0,male,own,2,little,unknown,car,male,35 and over,Lower income,good_watch,1,Hoffman,58185,SC,Malonebury,SC-857521,0.48574761200756633,0.5142523879924337,0.44114134531361204,0.558858654686388,0.40502147750416495,0.5949785224958352
give_me_some_credit,gmsc_observed_behavior_enriched_context,65,200.0,0.393034826,3045.119879413149,18.0,0.0,4.0,0.0,female,rent,2,little,moderate,furniture/equipment,female,35 and over,Lower income,observed_good,1,Wilson,78376,MP,North Carlos,MP-448730,0.414729752070081,0.585270247929919,0.4861137492382555,0.5138862507617445,0.37964981507625456,0.6203501849237454
give_me_some_credit,gmsc_observed_behavior_enriched_context,85,2415.0,0.026076159,2381.6743421948936,13.0,0.0,1.0,0.0,male,own,1,little,little,car,male,35 and over,Lower income,observed_good,1,Taylor,06813,MN,Heidiview,MN-908277,0.46129041390507053,0.5387095860949295,0.533481146387873,0.46651885361212697,0.4720161542703789,0.5279838457296212
give_me_some_credit,gmsc_observed_behavior_enriched_context,63,5100.0,0.064693197,5378.823510536485,42.0,1.0,7.0,1.0,male,free,2,little,rich,car,male,35 and over,Higher income,good_watch,1,Snyder,40329,GA,Myersmouth,GA-359495,0.5871150813330089,0.41288491866699106,0.5720456482807406,0.42795435171925944,0.6344198098282403,0.36558019017175963
give_me_some_credit,gmsc_observed_behavior_enriched_context,70,3400.0,0.318729785,1393.122171207685,11.0,0.0,7.0,0.0,female,own,2,little,unknown,car,female,35 and over,Lower income,observed_good,1,Ferrell,57151,MN,Port Nathanshire,MN-315601,0.45026200824629,0.54973799175371,0.24242072188989158,0.7575792781101084,0.1930839535839879,0.8069160464160121
give_me_some_credit,gmsc_observed_behavior_enriched_context,28,6783.0,0.681751179,3607.8182500060493,23.0,0.0,10.0,0.0,male,own,2,little,unknown,furniture/equipment,male,Under 35,Higher income,good_watch,1,Swanson,96663,MI,South Peterstad,MI-714245,0.5835005377803402,0.41649946221965983,0.7643626000292707,0.2356373999707293,0.8057894100283177,0.19421058997168236
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,5400.0,5.0,6699.946167924177,17.0,1.0,23.0,1.0,female,free,2,quite rich,unknown,car,female,35 and over,Higher income,good_watch,1,Peterson,40514,IL,Cynthialand,IL-673085,0.49394383853174834,0.5060561614682517,0.6542237362404479,0.34577626375955206,0.6277094209216948,0.37229057907830515
give_me_some_credit,gmsc_observed_behavior_enriched_context,75,2700.0,0.006293965,2136.3506914675972,19.0,0.0,10.0,0.0,male,free,2,little,unknown,furniture/equipment,male,35 and over,Lower income,observed_good,1,Weber,37387,TN,Thomasside,TN-225777,0.4974121266367104,0.5025878733632896,0.4019959938085853,0.5980040061914147,0.37788480511418193,0.6221151948858181
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,8333.0,0.06587473,1912.4783343308302,23.0,0.0,7.0,1.0,male,own,2,quite rich,unknown,business,male,35 and over,Higher income,observed_good,1,Johnson,78937,KY,Kingland,KY-849462,0.3941269374697213,0.6058730625302787,0.6092833998572744,0.3907166001427256,0.480828054403243,0.519171945596757
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,3000.0,1.168943685,3984.056486812359,25.0,0.0,11.0,1.0,male,own,3,rich,unknown,business,male,35 and over,Lower income,observed_bad,0,Conley,34805,UT,South Brian,UT-279917,0.3854200404000643,0.6145799595999357,0.36156248273892744,0.6384375172610726,0.2448587710897131,0.7551412289102869
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,7000.0,0.075274961,4342.00678149599,18.0,3.0,1.0,3.0,male,own,2,little,unknown,business,male,35 and over,Higher income,observed_bad,0,Stewart,08363,TX,South Mirandaport,TX-824408,0.8426651591695067,0.15733484083049332,0.5500636650994336,0.4499363349005664,0.8566932363954998,0.14330676360450034
give_me_some_credit,gmsc_observed_behavior_enriched_context,57,6000.0,0.289618397,8907.938394011653,41.0,1.0,17.0,0.0,male,free,2,little,little,furniture/equipment,male,35 and over,Higher income,good_watch,1,Collins,45998,SD,Pruittburgh,SD-106626,0.687817344442331,0.312182655557669,0.2765127458850682,0.7234872541149318,0.4346460171389905,0.5653539828610095
give_me_some_credit,gmsc_observed_behavior_enriched_context,22,500.0,0.011976048,2107.5170413492388,9.0,0.0,0.0,0.0,female,rent,2,moderate,unknown,furniture/equipment,female,Under 35,Lower income,observed_good,1,Short,89938,CA,Port Emma,CA-817157,0.5940182566891214,0.40598174331087855,0.4249402714356331,0.5750597285643668,0.4967619486200113,0.5032380513799888
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,7307.0,0.000821018,2250.792882591102,25.0,0.0,7.0,2.0,male,own,2,rich,unknown,car,male,35 and over,Higher income,observed_good,1,Carter,72109,PA,Markville,PA-808231,0.4725393193013105,0.5274606806986895,0.4814689275436818,0.5185310724563181,0.43164552778730436,0.5683544722126956
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,4580.0,0.466055446,2560.020509826883,30.0,0.0,12.0,1.0,male,own,2,little,unknown,car,male,35 and over,Lower income,observed_good,1,Trevino,09008,SC,Mccarthymouth,SC-802327,0.540950973376312,0.45904902662368796,0.6788090064044241,0.3211909935955759,0.6945433133673943,0.30545668663260583
give_me_some_credit,gmsc_observed_behavior_enriched_context,28,3216.0,0.264532173,2897.8724673264187,29.0,0.0,5.0,0.0,male,own,2,rich,moderate,furniture/equipment,male,Under 35,Lower income,observed_good,1,Brown,43572,GA,South Julianport,GA-698365,0.45846372076168296,0.541536279238317,0.7402172686769636,0.2597827313230364,0.6877326065211316,0.31226739347886845
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,5400.0,5.0,3797.8476125559378,25.0,0.0,9.0,0.0,male,free,2,little,unknown,repairs,male,35 and over,Higher income,good_watch,1,Evans,13377,ND,New Dorothymouth,ND-524409,0.40879179048341097,0.591208209516589,0.7429185403377155,0.25708145966228446,0.645931290062473,0.35406870993752704
give_me_some_credit,gmsc_observed_behavior_enriched_context,79,5400.0,0.0,1620.8473740017455,15.0,0.0,0.0,0.0,male,rent,3,little,rich,education,male,35 and over,Higher income,observed_good,1,Maynard,79779,VA,Melissatown,VA-734648,0.48112264796242993,0.51887735203757,0.6789910534861013,0.32100894651389866,0.6416573259343307,0.35834267406566933
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,8096.0,0.357169322,2953.020235149674,11.0,0.0,16.0,1.0,female,own,1,little,rich,furniture/equipment,female,35 and over,Higher income,observed_good,1,Taylor,29695,IA,Jessicahaven,IA-349409,0.5926184963429579,0.40738150365704207,0.4698901163085198,0.5301098836914802,0.5407062930448389,0.4592937069551611
give_me_some_credit,gmsc_observed_behavior_enriched_context,63,11416.0,0.311815713,10763.915727598793,30.0,1.0,21.0,1.0,female,rent,2,little,moderate,car,female,35 and over,Higher income,good_watch,1,Green,81271,GA,Lake Elizabethview,GA-802655,0.544074536692397,0.455925463307603,0.5065957069072895,0.4934042930927105,0.5279987578036234,0.4720012421963766
give_me_some_credit,gmsc_observed_behavior_enriched_context,85,5400.0,1.0,7798.443588701896,55.0,0.0,4.0,0.0,male,free,3,little,little,education,male,35 and over,Higher income,good_watch,1,Gray,33919,NH,North Kimberly,NH-600081,0.4429951998377979,0.5570048001622021,0.5860124729180368,0.4139875270819632,0.5068649050672038,0.49313509493279617
give_me_some_credit,gmsc_observed_behavior_enriched_context,34,5322.0,0.402780387,1904.1156285193836,9.0,0.0,9.0,4.0,male,own,2,little,little,furniture/equipment,male,Under 35,Higher income,observed_good,1,Hernandez,20910,MS,Hodgesfurt,MS-513023,0.5085183949842526,0.49148160501574745,0.3983617904232465,0.6016382095767535,0.3847943059400467,0.6152056940599533
give_me_some_credit,gmsc_observed_behavior_enriched_context,58,3700.0,0.151310457,1117.5152471374236,14.0,0.0,7.0,0.0,male,own,2,quite rich,unknown,car,male,35 and over,Lower income,observed_good,1,Morgan,65317,KY,Lake Christinaton,KY-555045,0.6149123171936581,0.38508768280634187,0.6775111186289207,0.32248888137107934,0.7538657110969318,0.24613428890306832
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,8710.0,0.709907014,8140.886412280335,51.0,0.0,25.0,0.0,male,free,3,little,little,education,male,35 and over,Higher income,good_watch,1,Jenkins,73865,SC,Garzashire,SC-611866,0.4829028604812663,0.5170971395187337,0.6228069116659871,0.3771930883340129,0.584684793078146,0.415315206921854
give_me_some_credit,gmsc_observed_behavior_enriched_context,46,3500.0,0.641245358,5244.171634641065,34.0,0.0,25.0,0.0,male,rent,3,little,moderate,car,male,35 and over,Lower income,good_watch,1,Jones,74508,UT,Murphyshire,UT-133536,0.547958624483273,0.45204137551672696,0.628380308342727,0.37161969165727304,0.651734393257835,0.34826560674216506
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,15000.0,0.139124058,1118.5816825548052,10.0,0.0,8.0,0.0,female,own,2,unknown,unknown,radio/TV,female,35 and over,Higher income,observed_good,1,Schmidt,12706,OH,East Craigside,OH-225817,0.5001847447064812,0.4998152552935188,0.1862234386979837,0.8137765613020163,0.17292626254818824,0.8270737374518117
give_me_some_credit,gmsc_observed_behavior_enriched_context,33,2700.0,0.561643836,4616.908257968735,46.0,1.0,8.0,0.0,male,own,2,moderate,moderate,business,male,Under 35,Lower income,good_watch,1,Jones,92686,IN,Johnsonhaven,IN-320932,0.5790930551844131,0.4209069448155869,0.5943298772255833,0.4056701227744167,0.6479217856261589,0.35207821437384124
give_me_some_credit,gmsc_observed_behavior_enriched_context,43,2300.0,0.0,1589.7494171676747,9.0,0.0,8.0,1.0,male,rent,2,little,moderate,furniture/equipment,male,35 and over,Lower income,observed_good,1,Parker,82548,TX,Stoneland,TX-203076,0.5654145427690286,0.4345854572309714,0.6606769436564635,0.33932305634353654,0.6981386595566985,0.3018613404433016
give_me_some_credit,gmsc_observed_behavior_enriched_context,73,7083.0,0.335827216,1004.0758005741973,19.0,0.0,23.0,0.0,male,own,2,rich,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Evans,10022,MD,Sethview,MD-495651,0.474630282621749,0.525369717378251,0.5381708093288562,0.4618291906711438,0.49009775606163825,0.5099022439383618
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,1200.0,0.0,1052.4965643000635,5.0,0.0,4.0,0.0,male,own,3,little,moderate,furniture/equipment,male,35 and over,Lower income,observed_good,1,Johnson,82060,MP,South Melanieland,MP-701561,0.4849025412481185,0.5150974587518815,0.47991102898495364,0.5200889710150464,0.4422991308227963,0.5577008691772036
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,5400.0,5.0,7993.169781252078,30.0,1.0,5.0,0.0,male,own,2,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Zavala,90374,WI,Ibarrachester,WI-688985,0.42663501484793753,0.5733649851520625,0.3765106608273448,0.6234893391726553,0.29090188260307526,0.7090981173969247
give_me_some_credit,gmsc_observed_behavior_enriched_context,57,3000.0,0.165278241,3489.495099003047,11.0,0.0,4.0,2.0,male,rent,2,little,little,car,male,35 and over,Lower income,observed_good,1,Murphy,21542,WI,Williamsshire,WI-523986,0.38386634064977276,0.6161336593502272,0.36790213442495445,0.6320978655750455,0.24872465760143758,0.7512753423985625
give_me_some_credit,gmsc_observed_behavior_enriched_context,52,3700.0,0.363145096,1383.0277926655497,10.0,0.0,4.0,2.0,male,own,2,little,little,radio/TV,male,35 and over,Lower income,observed_good,1,Joseph,57388,AR,Jordanside,AR-869571,0.5285251258309771,0.4714748741690229,0.5585199230948831,0.4414800769051169,0.5642313729142601,0.43576862708574
give_me_some_credit,gmsc_observed_behavior_enriched_context,67,6666.0,0.291585421,1676.8084036385292,12.0,0.0,15.0,3.0,male,rent,2,little,unknown,car,male,35 and over,Higher income,observed_good,1,Kane,70612,IN,Davidchester,IN-608711,0.6216259614587192,0.3783740385412808,0.5118295636550075,0.48817043634499246,0.6112936950141722,0.38870630498582787
give_me_some_credit,gmsc_observed_behavior_enriched_context,37,7000.0,0.373803742,1726.6065635443929,16.0,0.0,11.0,2.0,male,own,2,quite rich,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Velazquez,78688,GU,North James,GU-171277,0.4019717605846054,0.5980282394153946,0.5101469993147901,0.48985300068520987,0.3899097664494231,0.610090233550577
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,4100.0,0.112411607,1617.8158851414053,12.0,0.0,11.0,0.0,male,own,1,little,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Morrison,07624,AZ,Dustinhaven,AZ-788498,0.5672973244124258,0.43270267558757425,0.7234708807992372,0.27652911920076284,0.7579637268051399,0.2420362731948602
